Date,Time,Id,Route,Direction,Name,MlDetPostmile,pcw1occ,pcw1speed,pcw1vol,r_1_offcnt,r_2_offcnt,Psg 1 Cnt,Psg 2 Cnt,Psg 3 Cnt,Mainline Lanes
2021/02/11,05:30:00,344,78,EB,78 EB W/O Jefferson St,0.415,1.6,61,213,,,,,,0xF0 
2021/02/11,05:30:00,201,78,EB,Jefferson St to 78 EB,0.858,1.4,73,213,0,0,0,0,0,0xE0 
2021/02/11,05:30:00,200,78,EB,El Camino Real to 78 EB,1.594,2.5,63,335,1,,3,3,,0xE0 
2021/02/11,05:30:00,470,78,EB,78 EB @ College Blvd,3.2235,3.7,54,426,,,0,2,0,0xFC 
2021/02/11,05:30:00,199,78,EB,Plaza Dr to 78 EB,3.586,2.1,59,274,0,0,0,0,,0xFC 
2021/02/11,05:30:00,24,78,EB,Emerald Dr to 78 EB,4.474,3.0,52,335,0,0,0,0,,0xFC 
2021/02/11,05:30:00,205,78,EB,Vista Village Dr to 78 EB,6.32,3.0,79,517,0,0,0,4,1,0xE0 
2021/02/11,05:30:00,198,78,EB,Escondido Ave to 78 EB,6.886,3.3,78,548,0,1,2,4,,0xE0 
2021/02/11,05:30:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,5.6,71,853,0,,1,0,,0xE0 
2021/02/11,05:30:00,203,78,EB,Sycamore Ave to 78 EB,9.218,4.1,70,609,8,0,0,2,2,0xE0 
2021/02/11,05:30:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,4.6,65,639,1,1,0,0,,0xE0 
2021/02/11,05:30:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,4.4,87,822,0,1,0,3,,0xE0 
2021/02/11,05:30:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,3.4,80,578,0,0,0,0,0,0xE0 
2021/02/11,05:30:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,3.9,65,548,1,1,0,2,0,0xE0 
2021/02/11,05:30:00,236,78,EB,Barham/Woodland to 78 EB,14.86,4.8,59,609,,,0,1,,0xFC 
2021/02/11,05:30:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,5.2,59,670,0,3,0,2,,0xE0 
2021/02/11,05:30:00,13015,78,EB,78 EB E/O Nordahl,15.9155,5.5,61,731,,,,,,0xF0 
2021/02/11,05:30:00,13014,78,EB,78 EB W/O 15,16.2677,4.9,64,670,,,,,,0xE0 
2021/02/11,05:30:00,23014,78,EB,15 Connector from 78 EB,16.2683,4.9,64,670,,,,,,0xC0 
2021/02/11,05:30:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,11,8,1,0xEC 
2021/02/11,05:31:00,344,78,EB,78 EB W/O Jefferson St,0.415,1.5,58,182,,,,,,0xF0 
2021/02/11,05:31:00,201,78,EB,Jefferson St to 78 EB,0.858,1.1,75,182,0,1,0,0,0,0xE0 
2021/02/11,05:31:00,200,78,EB,El Camino Real to 78 EB,1.594,1.7,65,243,0,,2,2,,0xE0 
2021/02/11,05:31:00,470,78,EB,78 EB @ College Blvd,3.2235,4.0,57,487,,,0,0,0,0xFC 
2021/02/11,05:31:00,199,78,EB,Plaza Dr to 78 EB,3.586,2.6,60,335,0,0,0,1,,0xFC 
2021/02/11,05:31:00,24,78,EB,Emerald Dr to 78 EB,4.474,2.7,70,396,0,1,2,1,,0xFC 
2021/02/11,05:31:00,205,78,EB,Vista Village Dr to 78 EB,6.32,2.4,76,396,1,0,0,3,2,0xE0 
2021/02/11,05:31:00,198,78,EB,Escondido Ave to 78 EB,6.886,3.9,79,670,0,1,0,0,,0xE0 
2021/02/11,05:31:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,5.0,77,822,1,,0,1,,0xE0 
2021/02/11,05:31:00,203,78,EB,Sycamore Ave to 78 EB,9.218,4.2,74,670,2,0,0,0,1,0xE0 
2021/02/11,05:31:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,5.7,62,761,0,1,0,4,,0xE0 
2021/02/11,05:31:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,3.8,85,700,0,3,0,0,,0xE0 
2021/02/11,05:31:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,3.8,75,609,0,0,0,0,0,0xE0 
2021/02/11,05:31:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,4.3,69,639,0,1,0,1,3,0xE0 
2021/02/11,05:31:00,236,78,EB,Barham/Woodland to 78 EB,14.86,3.6,64,487,,,0,2,,0xFC 
2021/02/11,05:31:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,5.0,66,700,0,0,2,2,,0xE0 
2021/02/11,05:31:00,13015,78,EB,78 EB E/O Nordahl,15.9155,6.1,60,792,,,,,,0xF0 
2021/02/11,05:31:00,13014,78,EB,78 EB W/O 15,16.2677,5.0,63,670,,,,,,0xE0 
2021/02/11,05:31:00,23014,78,EB,15 Connector from 78 EB,16.2683,5.0,63,670,,,,,,0xC0 
2021/02/11,05:31:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,4,8,0,0xEC 
2021/02/11,05:32:00,344,78,EB,78 EB W/O Jefferson St,0.415,2.3,49,243,,,,,,0xF0 
2021/02/11,05:32:00,201,78,EB,Jefferson St to 78 EB,0.858,1.6,69,243,0,0,0,0,0,0xE0 
2021/02/11,05:32:00,200,78,EB,El Camino Real to 78 EB,1.594,1.4,60,182,1,,1,0,,0xE0 
2021/02/11,05:32:00,470,78,EB,78 EB @ College Blvd,3.2235,3.3,56,396,,,0,0,0,0xFC 
2021/02/11,05:32:00,199,78,EB,Plaza Dr to 78 EB,3.586,2.6,60,335,0,0,0,1,,0xFC 
2021/02/11,05:32:00,24,78,EB,Emerald Dr to 78 EB,4.474,2.7,58,335,0,1,1,0,,0xFC 
2021/02/11,05:32:00,205,78,EB,Vista Village Dr to 78 EB,6.32,3.2,63,426,0,0,0,2,0,0xE0 
2021/02/11,05:32:00,198,78,EB,Escondido Ave to 78 EB,6.886,4.1,76,670,0,0,5,8,,0xE0 
2021/02/11,05:32:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,3.8,74,609,0,,1,0,,0xE0 
2021/02/11,05:32:00,203,78,EB,Sycamore Ave to 78 EB,9.218,3.4,82,609,5,0,0,0,1,0xE0 
2021/02/11,05:32:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,5.5,67,792,2,0,0,0,,0xE0 
2021/02/11,05:32:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,4.9,84,883,0,2,0,1,,0xE0 
2021/02/11,05:32:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,4.1,73,639,0,0,0,0,0,0xE0 
2021/02/11,05:32:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,5.0,63,670,0,1,0,4,1,0xE0 
2021/02/11,05:32:00,236,78,EB,Barham/Woodland to 78 EB,14.86,3.6,60,457,,,0,3,,0xFC 
2021/02/11,05:32:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,3.4,67,487,1,3,1,1,,0xE0 
2021/02/11,05:32:00,13015,78,EB,78 EB E/O Nordahl,15.9155,6.2,59,792,,,,,,0xF0 
2021/02/11,05:32:00,13014,78,EB,78 EB W/O 15,16.2677,4.8,65,670,,,,,,0xE0 
2021/02/11,05:32:00,23014,78,EB,15 Connector from 78 EB,16.2683,4.8,65,670,,,,,,0xC0 
2021/02/11,05:32:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,15,17,1,0xEC 
2021/02/11,05:33:00,344,78,EB,78 EB W/O Jefferson St,0.415,2.9,48,304,,,,,,0xF0 
2021/02/11,05:33:00,201,78,EB,Jefferson St to 78 EB,0.858,1.9,76,304,0,0,0,0,0,0xE0 
2021/02/11,05:33:00,200,78,EB,El Camino Real to 78 EB,1.594,1.9,59,243,1,,0,0,,0xE0 
2021/02/11,05:33:00,470,78,EB,78 EB @ College Blvd,3.2235,4.0,57,487,,,1,2,3,0xFC 
2021/02/11,05:33:00,199,78,EB,Plaza Dr to 78 EB,3.586,2.4,64,335,0,0,1,0,,0xFC 
2021/02/11,05:33:00,24,78,EB,Emerald Dr to 78 EB,4.474,2.4,70,365,0,0,0,1,,0xFC 
2021/02/11,05:33:00,205,78,EB,Vista Village Dr to 78 EB,6.32,3.1,64,426,1,0,0,1,4,0xE0 
2021/02/11,05:33:00,198,78,EB,Escondido Ave to 78 EB,6.886,4.6,74,731,0,0,0,3,,0xE0 
2021/02/11,05:33:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,5.1,73,792,0,,0,0,,0xE0 
2021/02/11,05:33:00,203,78,EB,Sycamore Ave to 78 EB,9.218,2.9,87,548,4,0,0,1,1,0xE0 
2021/02/11,05:33:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,4.2,70,639,0,0,0,0,,0xE0 
2021/02/11,05:33:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,5.7,85,1035,0,2,0,0,,0xE0 
2021/02/11,05:33:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,05:33:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,6.1,65,853,0,1,0,4,2,0xE0 
2021/02/11,05:33:00,236,78,EB,Barham/Woodland to 78 EB,14.86,5.1,63,700,,,0,1,,0xFC 
2021/02/11,05:33:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,4.9,58,609,0,3,1,1,,0xE0 
2021/02/11,05:33:00,13015,78,EB,78 EB E/O Nordahl,15.9155,5.2,60,670,,,,,,0xF0 
2021/02/11,05:33:00,13014,78,EB,78 EB W/O 15,16.2677,5.6,61,731,,,,,,0xE0 
2021/02/11,05:33:00,23014,78,EB,15 Connector from 78 EB,16.2683,5.6,61,731,,,,,,0xC0 
2021/02/11,05:33:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,3,3,0,0xEC 
2021/02/11,05:34:00,344,78,EB,78 EB W/O Jefferson St,0.415,2.7,43,243,,,,,,0xF0 
2021/02/11,05:34:00,201,78,EB,Jefferson St to 78 EB,0.858,2.8,61,365,0,0,0,1,0,0xE0 
2021/02/11,05:34:00,200,78,EB,El Camino Real to 78 EB,1.594,3.2,48,335,2,,0,1,,0xE0 
2021/02/11,05:34:00,470,78,EB,78 EB @ College Blvd,3.2235,3.3,60,426,,,0,0,0,0xFC 
2021/02/11,05:34:00,199,78,EB,Plaza Dr to 78 EB,3.586,1.5,68,213,0,0,0,1,,0xFC 
2021/02/11,05:34:00,24,78,EB,Emerald Dr to 78 EB,4.474,2.2,64,304,0,0,0,0,,0xFC 
2021/02/11,05:34:00,205,78,EB,Vista Village Dr to 78 EB,6.32,3.4,74,548,1,0,0,2,1,0xE0 
2021/02/11,05:34:00,198,78,EB,Escondido Ave to 78 EB,6.886,4.9,75,792,0,0,1,5,,0xE0 
2021/02/11,05:34:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,0.0,0,0,0,,0,0,,0xE0 
2021/02/11,05:34:00,203,78,EB,Sycamore Ave to 78 EB,9.218,2.9,84,517,8,0,0,0,1,0xE0 
2021/02/11,05:34:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,3.7,69,548,0,1,0,6,,0xE0 
2021/02/11,05:34:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,4.5,89,853,0,1,0,2,,0xE0 
2021/02/11,05:34:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,05:34:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,7.0,63,944,0,2,0,3,0,0xE0 
2021/02/11,05:34:00,236,78,EB,Barham/Woodland to 78 EB,14.86,5.0,59,639,,,0,0,,0xFC 
2021/02/11,05:34:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,5.6,58,700,1,1,2,1,,0xE0 
2021/02/11,05:34:00,13015,78,EB,78 EB E/O Nordahl,15.9155,7.3,66,1035,,,,,,0xF0 
2021/02/11,05:34:00,13014,78,EB,78 EB W/O 15,16.2677,5.6,60,731,,,,,,0xE0 
2021/02/11,05:34:00,23014,78,EB,15 Connector from 78 EB,16.2683,5.6,60,731,,,,,,0xC0 
2021/02/11,05:34:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,14,15,0,0xEC 
2021/02/11,05:35:00,344,78,EB,78 EB W/O Jefferson St,0.415,2.2,58,274,,,,,,0xF0 
2021/02/11,05:35:00,201,78,EB,Jefferson St to 78 EB,0.858,1.7,67,243,0,0,0,0,0,0xE0 
2021/02/11,05:35:00,200,78,EB,El Camino Real to 78 EB,1.594,3.4,46,335,0,,0,0,,0xE0 
2021/02/11,05:35:00,470,78,EB,78 EB @ College Blvd,3.2235,3.4,58,426,,,0,0,0,0xFC 
2021/02/11,05:35:00,199,78,EB,Plaza Dr to 78 EB,3.586,1.9,67,274,0,0,0,1,,0xFC 
2021/02/11,05:35:00,24,78,EB,Emerald Dr to 78 EB,4.474,2.0,65,274,0,0,0,1,,0xFC 
2021/02/11,05:35:00,205,78,EB,Vista Village Dr to 78 EB,6.32,2.1,79,365,0,0,0,4,5,0xE0 
2021/02/11,05:35:00,198,78,EB,Escondido Ave to 78 EB,6.886,4.5,76,731,0,0,2,2,,0xE0 
2021/02/11,05:35:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,6.7,74,1066,1,,2,1,,0xE0 
2021/02/11,05:35:00,203,78,EB,Sycamore Ave to 78 EB,9.218,3.8,78,639,5,2,0,1,1,0xE0 
2021/02/11,05:35:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,3.4,71,517,2,1,0,1,,0xE0 
2021/02/11,05:35:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,3.3,87,609,0,2,0,0,,0xE0 
2021/02/11,05:35:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,4.6,70,700,0,0,0,0,0,0xE0 
2021/02/11,05:35:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,5.5,64,761,0,0,0,2,3,0xE0 
2021/02/11,05:35:00,236,78,EB,Barham/Woodland to 78 EB,14.86,4.7,67,670,,,0,0,,0xFC 
2021/02/11,05:35:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,5.3,61,700,1,3,0,1,,0xE0 
2021/02/11,05:35:00,13015,78,EB,78 EB E/O Nordahl,15.9155,6.7,68,975,,,,,,0xF0 
2021/02/11,05:35:00,13014,78,EB,78 EB W/O 15,16.2677,6.5,66,914,,,,,,0xE0 
2021/02/11,05:35:00,23014,78,EB,15 Connector from 78 EB,16.2683,6.5,66,914,,,,,,0xC0 
2021/02/11,05:35:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,8,7,0,0xEC 
2021/02/11,05:36:00,344,78,EB,78 EB W/O Jefferson St,0.415,1.4,50,152,,,,,,0xF0 
2021/02/11,05:36:00,201,78,EB,Jefferson St to 78 EB,0.858,1.7,65,243,0,0,0,1,0,0xE0 
2021/02/11,05:36:00,200,78,EB,El Camino Real to 78 EB,1.594,2.8,51,304,1,,1,1,,0xE0 
2021/02/11,05:36:00,470,78,EB,78 EB @ College Blvd,3.2235,2.8,60,365,,,0,1,1,0xFC 
2021/02/11,05:36:00,199,78,EB,Plaza Dr to 78 EB,3.586,3.3,43,304,0,0,1,1,,0xFC 
2021/02/11,05:36:00,24,78,EB,Emerald Dr to 78 EB,4.474,1.9,67,274,1,1,3,2,,0xFC 
2021/02/11,05:36:00,205,78,EB,Vista Village Dr to 78 EB,6.32,2.1,75,335,1,0,0,1,2,0xE0 
2021/02/11,05:36:00,198,78,EB,Escondido Ave to 78 EB,6.886,3.3,77,548,0,1,2,1,,0xE0 
2021/02/11,05:36:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,5.4,76,883,1,,0,1,,0xE0 
2021/02/11,05:36:00,203,78,EB,Sycamore Ave to 78 EB,9.218,5.4,76,883,4,2,0,3,1,0xE0 
2021/02/11,05:36:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,3.7,72,578,0,2,0,7,,0xE0 
2021/02/11,05:36:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,3.7,85,670,0,0,0,0,,0xE0 
2021/02/11,05:36:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,4.6,74,731,1,0,0,0,0,0xE0 
2021/02/11,05:36:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,5.2,62,700,1,1,0,0,0,0xE0 
2021/02/11,05:36:00,236,78,EB,Barham/Woodland to 78 EB,14.86,5.8,59,731,,,0,3,,0xFC 
2021/02/11,05:36:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,6.5,55,761,0,5,2,5,,0xE0 
2021/02/11,05:36:00,13015,78,EB,78 EB E/O Nordahl,15.9155,7.5,64,1035,,,,,,0xF0 
2021/02/11,05:36:00,13014,78,EB,78 EB W/O 15,16.2677,5.6,61,731,,,,,,0xE0 
2021/02/11,05:36:00,23014,78,EB,15 Connector from 78 EB,16.2683,5.6,61,731,,,,,,0xC0 
2021/02/11,05:36:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,1,5,0,0xEC 
2021/02/11,05:37:00,344,78,EB,78 EB W/O Jefferson St,0.415,2.3,55,274,,,,,,0xF0 
2021/02/11,05:37:00,201,78,EB,Jefferson St to 78 EB,0.858,1.4,70,213,0,0,0,0,0,0xE0 
2021/02/11,05:37:00,200,78,EB,El Camino Real to 78 EB,1.594,1.5,46,152,2,,0,0,,0xE0 
2021/02/11,05:37:00,470,78,EB,78 EB @ College Blvd,3.2235,4.2,50,457,,,0,1,5,0xFC 
2021/02/11,05:37:00,199,78,EB,Plaza Dr to 78 EB,3.586,3.4,49,365,0,0,4,3,,0xFC 
2021/02/11,05:37:00,24,78,EB,Emerald Dr to 78 EB,4.474,3.2,53,365,0,0,0,0,,0xFC 
2021/02/11,05:37:00,205,78,EB,Vista Village Dr to 78 EB,6.32,2.3,82,396,0,0,0,2,2,0xE0 
2021/02/11,05:37:00,198,78,EB,Escondido Ave to 78 EB,6.886,3.5,73,548,0,0,2,4,,0xE0 
2021/02/11,05:37:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,4.5,73,700,0,,1,3,,0xE0 
2021/02/11,05:37:00,203,78,EB,Sycamore Ave to 78 EB,9.218,5.0,73,792,7,0,0,2,1,0xE0 
2021/02/11,05:37:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,5.0,71,761,0,3,1,3,,0xE0 
2021/02/11,05:37:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,5.9,82,1035,0,2,0,2,,0xE0 
2021/02/11,05:37:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,3.9,79,670,2,0,0,0,0,0xE0 
2021/02/11,05:37:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,4.8,68,700,0,0,0,0,0,0xE0 
2021/02/11,05:37:00,236,78,EB,Barham/Woodland to 78 EB,14.86,5.2,60,670,,,0,2,,0xFC 
2021/02/11,05:37:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,6.4,60,822,0,4,0,2,,0xE0 
2021/02/11,05:37:00,13015,78,EB,78 EB E/O Nordahl,15.9155,7.1,64,975,,,,,,0xF0 
2021/02/11,05:37:00,13014,78,EB,78 EB W/O 15,16.2677,5.7,60,731,,,,,,0xE0 
2021/02/11,05:37:00,23014,78,EB,15 Connector from 78 EB,16.2683,5.7,60,731,,,,,,0xC0 
2021/02/11,05:37:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,8,12,1,0xEC 
2021/02/11,05:38:00,344,78,EB,78 EB W/O Jefferson St,0.415,1.7,50,182,,,,,,0xF0 
2021/02/11,05:38:00,201,78,EB,Jefferson St to 78 EB,0.858,1.2,69,182,0,1,0,1,0,0xE0 
2021/02/11,05:38:00,200,78,EB,El Camino Real to 78 EB,1.594,2.3,50,243,2,,0,2,,0xE0 
2021/02/11,05:38:00,470,78,EB,78 EB @ College Blvd,3.2235,4.8,53,548,,,0,0,0,0xFC 
2021/02/11,05:38:00,199,78,EB,Plaza Dr to 78 EB,3.586,2.8,45,274,0,0,2,0,,0xFC 
2021/02/11,05:38:00,24,78,EB,Emerald Dr to 78 EB,4.474,3.5,57,426,0,0,3,5,,0xFC 
2021/02/11,05:38:00,205,78,EB,Vista Village Dr to 78 EB,6.32,2.0,77,335,1,0,0,3,3,0xE0 
2021/02/11,05:38:00,198,78,EB,Escondido Ave to 78 EB,6.886,3.7,80,639,0,0,4,7,,0xE0 
2021/02/11,05:38:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,4.9,76,792,0,,2,0,,0xE0 
2021/02/11,05:38:00,203,78,EB,Sycamore Ave to 78 EB,9.218,3.6,80,609,0,0,0,1,1,0xE0 
2021/02/11,05:38:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,5.8,71,883,1,1,1,2,,0xE0 
2021/02/11,05:38:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,6.6,82,1157,0,2,0,5,,0xE0 
2021/02/11,05:38:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,5.5,69,822,0,0,0,0,0,0xE0 
2021/02/11,05:38:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,5.1,70,761,0,1,0,5,1,0xE0 
2021/02/11,05:38:00,236,78,EB,Barham/Woodland to 78 EB,14.86,5.6,58,700,,,0,2,,0xFC 
2021/02/11,05:38:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,4.6,58,578,0,1,1,1,,0xE0 
2021/02/11,05:38:00,13015,78,EB,78 EB E/O Nordahl,15.9155,5.8,64,792,,,,,,0xF0 
2021/02/11,05:38:00,13014,78,EB,78 EB W/O 15,16.2677,6.2,55,731,,,,,,0xE0 
2021/02/11,05:38:00,23014,78,EB,15 Connector from 78 EB,16.2683,6.2,55,731,,,,,,0xC0 
2021/02/11,05:38:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,6,4,0,0xEC 
2021/02/11,05:39:00,344,78,EB,78 EB W/O Jefferson St,0.415,2.3,56,274,,,,,,0xF0 
2021/02/11,05:39:00,201,78,EB,Jefferson St to 78 EB,0.858,1.5,65,213,0,1,0,0,0,0xE0 
2021/02/11,05:39:00,200,78,EB,El Camino Real to 78 EB,1.594,1.6,63,213,0,,0,1,,0xE0 
2021/02/11,05:39:00,470,78,EB,78 EB @ College Blvd,3.2235,4.9,55,578,,,1,2,3,0xFC 
2021/02/11,05:39:00,199,78,EB,Plaza Dr to 78 EB,3.586,2.6,55,304,0,0,0,1,,0xFC 
2021/02/11,05:39:00,24,78,EB,Emerald Dr to 78 EB,4.474,3.0,56,365,1,0,9,9,,0xFC 
2021/02/11,05:39:00,205,78,EB,Vista Village Dr to 78 EB,6.32,3.2,67,457,1,1,0,6,4,0xE0 
2021/02/11,05:39:00,198,78,EB,Escondido Ave to 78 EB,6.886,3.7,72,578,0,0,1,3,,0xE0 
2021/02/11,05:39:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,4.9,78,822,0,,1,0,,0xE0 
2021/02/11,05:39:00,203,78,EB,Sycamore Ave to 78 EB,9.218,3.4,82,609,2,0,0,3,4,0xE0 
2021/02/11,05:39:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,3.7,73,578,0,0,0,0,,0xE0 
2021/02/11,05:39:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,5.0,86,914,0,0,2,5,,0xE0 
2021/02/11,05:39:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,6.8,69,1005,1,0,0,0,0,0xE0 
2021/02/11,05:39:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,7.3,62,975,0,2,0,5,6,0xE0 
2021/02/11,05:39:00,236,78,EB,Barham/Woodland to 78 EB,14.86,5.0,66,700,,,0,2,,0xFC 
2021/02/11,05:39:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,5.2,59,670,0,0,1,0,,0xE0 
2021/02/11,05:39:00,13015,78,EB,78 EB E/O Nordahl,15.9155,9.3,64,1279,,,,,,0xF0 
2021/02/11,05:39:00,13014,78,EB,78 EB W/O 15,16.2677,6.6,64,914,,,,,,0xE0 
2021/02/11,05:39:00,23014,78,EB,15 Connector from 78 EB,16.2683,6.6,64,914,,,,,,0xC0 
2021/02/11,05:39:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,10,14,0,0xEC 
2021/02/11,05:40:00,344,78,EB,78 EB W/O Jefferson St,0.415,2.3,55,274,,,,,,0xF0 
2021/02/11,05:40:00,201,78,EB,Jefferson St to 78 EB,0.858,2.5,74,396,0,0,0,0,0,0xE0 
2021/02/11,05:40:00,200,78,EB,El Camino Real to 78 EB,1.594,2.9,54,335,0,,1,0,,0xE0 
2021/02/11,05:40:00,470,78,EB,78 EB @ College Blvd,3.2235,6.3,56,761,,,0,0,0,0xFC 
2021/02/11,05:40:00,199,78,EB,Plaza Dr to 78 EB,3.586,2.5,61,335,0,0,0,0,,0xFC 
2021/02/11,05:40:00,24,78,EB,Emerald Dr to 78 EB,4.474,2.5,63,335,0,2,4,4,,0xFC 
2021/02/11,05:40:00,205,78,EB,Vista Village Dr to 78 EB,6.32,3.0,65,426,1,0,0,4,4,0xE0 
2021/02/11,05:40:00,198,78,EB,Escondido Ave to 78 EB,6.886,5.4,73,853,0,1,0,5,,0xE0 
2021/02/11,05:40:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,4.5,70,670,0,,0,0,,0xE0 
2021/02/11,05:40:00,203,78,EB,Sycamore Ave to 78 EB,9.218,4.2,82,731,2,0,0,1,2,0xE0 
2021/02/11,05:40:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,4.5,73,700,0,3,0,3,,0xE0 
2021/02/11,05:40:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,4.3,83,761,0,1,0,0,,0xE0 
2021/02/11,05:40:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,5.3,72,822,0,0,0,0,0,0xE0 
2021/02/11,05:40:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,6.4,64,883,0,2,0,3,2,0xE0 
2021/02/11,05:40:00,236,78,EB,Barham/Woodland to 78 EB,14.86,5.1,64,700,,,1,0,,0xFC 
2021/02/11,05:40:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,5.0,59,639,0,0,1,1,,0xE0 
2021/02/11,05:40:00,13015,78,EB,78 EB E/O Nordahl,15.9155,6.2,64,853,,,,,,0xF0 
2021/02/11,05:40:00,13014,78,EB,78 EB W/O 15,16.2677,5.2,59,670,,,,,,0xE0 
2021/02/11,05:40:00,23014,78,EB,15 Connector from 78 EB,16.2683,5.2,59,670,,,,,,0xC0 
2021/02/11,05:40:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,16,21,0,0xEC 
2021/02/11,05:41:00,344,78,EB,78 EB W/O Jefferson St,0.415,2.3,50,243,,,,,,0xF0 
2021/02/11,05:41:00,201,78,EB,Jefferson St to 78 EB,0.858,2.7,75,426,0,0,0,1,1,0xE0 
2021/02/11,05:41:00,200,78,EB,El Camino Real to 78 EB,1.594,2.7,52,304,0,,0,1,,0xE0 
2021/02/11,05:41:00,470,78,EB,78 EB @ College Blvd,3.2235,5.8,56,700,,,0,0,0,0xFC 
2021/02/11,05:41:00,199,78,EB,Plaza Dr to 78 EB,3.586,2.0,56,243,0,0,1,0,,0xFC 
